1.4440782946919324, 0.444201113181161
1.6786597041613454, 0.46260336684116726
1.7673273294532679, 0.47223397443610854
2.093093814192399, 0.5076197974990719
2.2779801677145612, 0.5291007833985438
2.63958428650187, 0.5749918373330526
2.894299442572625, 0.6078244801695515
3.4166065849270972, 0.6769782502382746
3.665075589725144, 0.7183800346415409
4.295593749818963, 0.8116145358831587
4.573844669569472, 0.8522208606154096
5.341326481684343, 0.9662906545364652
5.729992010108472, 1.0290270192316706
6.6191781610524165, 1.1794039137347012
7.180341945878979, 1.2737307208609512
8.05274390924693, 1.4195885227373795
8.735783728418939, 1.5385690772065266
9.943590042208879, 1.7450857886724596
10.747186483859702, 1.8847442871252005
12.74059529549845, 2.213707753649269
13.569580950568342, 2.3828618163936803
15.222420095346953, 2.7224501843303837
16.515528543777606, 2.982173077701949
18.87230178193859, 3.455005947598054
20.026044486117012, 3.7060263672863116
22.798392762070925, 4.263498667363058
24.190267807613075, 4.540952038273051
27.441701568275917, 5.280116680675648
29.32982807777744, 5.60329712510031
32.7808622259822, 6.3794886585473956
35.039081366658905, 6.818124457126641
37.730961625656015, 7.33806766301416
